Sharing_ID,Source_ID,Category,ChatGPT_Title,ChatGPT_Model,NumberOfPrompts,end_prompt_emotion,end_answer_emotion
SHARE_7321,Files_5437,Files,LATMテスト,Model: Default,3.0,satisfaction,satisfaction
SHARE_7370,Files_5473,Files,Static Variables in Swift.,Default,2.0,neutral,frustration
SHARE_7371,Files_5473,Files,Swift iOS Hashing Guide,Default,1.0,satisfaction,satisfaction
SHARE_7372,Files_5473,Files,Swift类型擦除技术,Default,2.0,neutral,frustration
SHARE_7373,Files_5473,Files,Swift Code Optimization,Default,6.0,frustration,frustration
SHARE_7374,Files_5473,Files,Swift vs. ObjC,Default,3.0,frustration,frustration
SHARE_7375,Files_5473,Files,Struct vs Class Differences.,Default,5.0,frustration,satisfaction
SHARE_7376,Files_5473,Files,Swift: Opaque vs Generics,Default,2.0,neutral,frustration
SHARE_7377,Files_5473,Files,FlatMap vs. CompactMap,Default,10.0,neutral,satisfaction
SHARE_7378,Files_5473,Files,Swift Protocols: Fixing PostRequest,Default,58.0,frustration,caution
SHARE_7394,Files_5489,Files,Host/Unhost Objects,Default,20.0,satisfaction,satisfaction
SHARE_7418,Files_5507,Files,Union Type Options,Default,4.0,frustration,frustration
SHARE_7427,Files_5516,Files,Fireworks Animation Webpage,Default,9.0,neutral,satisfaction
SHARE_7448,Files_5534,Files,PyTorch Transformer Embedding API,Default,9.0,neutral,frustration
SHARE_7463,Files_5544,Files,GitHub SaaS with Actions,Default,22.0,frustration,caution
SHARE_7505,Files_5580,Files,CHAT 20,Default,293.0,satisfaction,satisfaction
SHARE_7506,Files_5580,Files,DRAFT 3 Chat 1,Default,542.0,satisfaction,satisfaction
SHARE_7510,Files_5583,Files,Flutter Alarm App,Default,7.0,neutral,frustration
SHARE_7545,Files_5612,Files,LangChain Chat Model Demo,Default,10.0,frustration,frustration
SHARE_7557,Files_5616,Files,Get URL Parameter in React.js,Default,2.0,frustration,satisfaction
SHARE_7558,Files_5617,Files,Fix Variable Property Assignments,Default,1.0,frustration,caution
SHARE_7572,Files_5631,Files,game engine,Default,100.0,neutral,neutral
SHARE_7573,Files_5632,Files,QA Bot code using ChatGPT,Default,17.0,satisfaction,satisfaction
SHARE_7586,Files_5645,Files,Building Breakout Game (Pygame),Default,19.0,frustration,caution
SHARE_7588,Files_5647,Files,Vim-Inspired HackerNews Extension,Default,8.0,caution,caution
SHARE_7606,Files_5665,Files,"Check .sln, review code",Default,5.0,frustration,neutral
SHARE_7667,Files_5701,Files,Single Page Website: Slides,Default,8.0,neutral,satisfaction
SHARE_7668,Files_5702,Files,sit320 module five,Default,37.0,neutral,satisfaction
SHARE_7674,Files_5705,Files,知性の獲得,Default,25.0,frustration,frustration
SHARE_7678,Files_5705,Files,人の形を作ったもの,Default,31.0,frustration,frustration
SHARE_7717,Files_5731,Files,sit320 module four,Default,41.0,frustration,caution
SHARE_7775,Files_5781,Files,20230801,Default,1.0,frustration,frustration
SHARE_7809,Files_5804,Files,GoLang Struct Memory Optimization,Default,2.0,satisfaction,satisfaction
SHARE_7847,Files_5833,Files,Scapy: Networking Powerhouse!,Default,1.0,satisfaction,satisfaction
SHARE_7851,Files_5837,Files,Build BOGOODSKI.com website,Default,54.0,satisfaction,satisfaction
SHARE_7857,Files_5843,Files,Private Git Collaboration Offer,Default,5.0,neutral,satisfaction
SHARE_7902,Files_5882,Files,Actualizar npm con nvm-windows,Default,2.0,neutral,satisfaction
SHARE_7911,Files_5891,Files,Health Claims DataFrame,Default,1.0,satisfaction,satisfaction
SHARE_7914,Files_5894,Files,SQLite with Node.js,Default,8.0,frustration,satisfaction
SHARE_7941,Files_5911,Files,No YouTube Transcription.,Model: Default,1.0,neutral,frustration
SHARE_7947,Files_5917,Files,AI: Unique Sequences Test,Default,2.0,caution,caution
SHARE_7950,Files_5919,Files,GTM Used in Paper,Default,5.0,frustration,satisfaction
SHARE_7952,Files_5919,Files,Angry Letter Toned,Default,3.0,frustration,satisfaction
SHARE_7953,Files_5919,Files,Notebook Loaded Successfully,Default,8.0,neutral,satisfaction
SHARE_7990,Files_5947,Files,"Title: User Request, Assistant Assistance",Default,5.0,neutral,caution
SHARE_7995,Files_5950,Files,Exponentiated Quadratic Kernel.,Default,13.0,frustration,satisfaction
SHARE_7999,Files_5954,Files,국민취업지원제도 FAQ,Default,4.0,satisfaction,neutral
SHARE_8007,Files_5959,Files,Logit Model for Recreation.,Default,9.0,frustration,satisfaction
SHARE_8062,Files_6006,Files,Plain Language Writing,Default,26.0,frustration,satisfaction
SHARE_8065,Files_6009,Files,React Benefits & Advantages,Default,1.0,frustration,frustration
SHARE_8071,Files_6015,Files,Reactive UI Library Optimization,Default,3.0,caution,satisfaction
SHARE_8079,Files_6017,Files,Vectoring Plan Feedback.,Default,2.0,satisfaction,satisfaction
SHARE_8094,Files_6030,Files,TODO dans PR : Identifier Facilement,Default,6.0,neutral,frustration
SHARE_8098,Files_6033,Files,Port 5000 Conflict,Default,4.0,neutral,satisfaction
SHARE_8137,Files_6070,Files,Clear Console Screen,Default,3.0,frustration,caution
SHARE_8181,Files_6111,Files,Deduplicate JSON Data,Default,4.0,neutral,satisfaction
SHARE_8183,Files_6113,Files,Correlation Error Fix.,Default,3.0,frustration,caution
SHARE_8222,Files_6147,Files,API Data Display with UI,Default,47.0,frustration,frustration
SHARE_8228,Files_6152,Files,脚本未按预期运行,Default,9.0,frustration,frustration
SHARE_8273,Files_6190,Files,API Usage: Docs & Examples,Default,44.0,frustration,caution
SHARE_8291,Files_6204,Files,Map function explanation.,Default,4.0,frustration,frustration
SHARE_8292,Files_6205,Files,20230804,Default,3.0,frustration,frustration
SHARE_8303,Files_6216,Files,Quivr Backend with LLM,Default,5.0,frustration,frustration
SHARE_8323,Files_6229,Files,Concatenate CSV Files.,Default,2.0,satisfaction,satisfaction
SHARE_8346,Files_6239,Files,Bash Script Setup & Execution,Default,3.0,frustration,caution
SHARE_8403,Files_6275,Files,ETL with JSON-LD,Default,18.0,satisfaction,satisfaction
SHARE_8412,Files_6283,Files,Include Therapy Alpaca Study,Default,2.0,satisfaction,neutral
SHARE_8422,Files_6286,Files,Pcap to IP List,Default,2.0,neutral,satisfaction
SHARE_8423,Files_6287,Files,Modifying Actor-Isolated Properties,Default,1.0,frustration,caution
SHARE_8482,Files_6307,Files,GitHub Releases: No Git LFS,Default,6.0,neutral,satisfaction
SHARE_8500,Files_6317,Files,Analyze Penguins Dataset,Default,9.0,neutral,satisfaction
SHARE_8501,Files_6317,Files,MNIST Dataset EDA,Default,12.0,frustration,satisfaction
SHARE_8527,Files_6339,Files,Dedupe SQL Query,Default,2.0,neutral,frustration
SHARE_8534,Files_6346,Files,Optimal SEO-Friendly Blog URLs,Default,4.0,frustration,caution
SHARE_8558,Files_6370,Files,Verschiedenes zur StuPlanAPI,Default,12.0,frustration,satisfaction
SHARE_8573,Files_6378,Files,Multiverse Adventure: Thrilling Pursuit,Default,23.0,neutral,satisfaction
SHARE_8592,Files_6395,Files,Martingale property of Z,Default,6.0,satisfaction,satisfaction
SHARE_8593,Files_6395,Files,Nonnegative requirement for Markov,Default,2.0,frustration,satisfaction
SHARE_8612,Files_6409,Files,互动性规划探讨,Default,13.0,frustration,frustration
SHARE_8666,Files_6451,Files,SQL CRUD Queries,Default,1.0,neutral,satisfaction
SHARE_8695,Files_6465,Files,Webpage Fetching Bookmarklet,Default,4.0,neutral,satisfaction
SHARE_8736,Files_6497,Files,Communication Standards and Protocols,Default,2.0,satisfaction,satisfaction
SHARE_8765,Files_6513,Files,Select Spotify Song Links,Default,7.0,frustration,frustration
SHARE_8766,Files_6514,Files,Thinning OCR Text,Default,4.0,frustration,satisfaction
SHARE_8791,Files_6535,Files,Webpack React Setup Guide,Default,2.0,frustration,frustration
SHARE_8884,Files_6595,Files,New chat,Default,1.0,neutral,satisfaction
SHARE_8918,Files_6618,Files,Bootstrap Form Update,Default,11.0,frustration,satisfaction
SHARE_8952,Files_6639,Files,Convert Character to Octal (PHP),Default,6.0,frustration,frustration
SHARE_8958,Files_6644,Files,Countdown Timer in JS,Default,8.0,satisfaction,satisfaction
SHARE_8961,Files_6647,Files,GDT Compilation Errors,Default,8.0,frustration,caution
SHARE_8991,Files_6668,Files,ビジョンの衝突,Default,23.0,frustration,frustration
SHARE_8993,Files_6669,Files,DSA-Using-CPP,Default,9.0,satisfaction,satisfaction
SHARE_9005,Files_6679,Files,Android Camera App.,Default,3.0,frustration,satisfaction
SHARE_9009,Files_6683,Files,Wall Drawings: Conceptual Creations,Default,20.0,satisfaction,satisfaction
SHARE_9010,Files_6684,Files,Ejercicios avanzados Node.js,Default,3.0,frustration,neutral
SHARE_9082,Files_6739,Files,Flutter MVVM Alarm App,Default,4.0,neutral,satisfaction
SHARE_9104,Files_6759,Files,SQL Insert for lu_teststation.,Default,3.0,neutral,satisfaction
SHARE_9118,Files_6771,Files,ヒートアップする議論の輝き,Default,7.0,frustration,frustration
SHARE_9121,Files_6774,Files,New chat,Default,62.0,neutral,neutral
SHARE_9193,Files_6827,Files,Get Mouse Position SVG,Default,2.0,neutral,satisfaction
SHARE_9215,Files_6847,Files,Mood Dictionary,Default,14.0,frustration,satisfaction
SHARE_9219,Files_6851,Files,Linux File Basics.,Default,3.0,satisfaction,satisfaction
SHARE_9249,Files_6864,Files,Attitude Information Missing.,Default,1.0,neutral,satisfaction
SHARE_9280,Files_6889,Files,Check Transferables Function,Default,2.0,neutral,caution
SHARE_9297,Files_6899,Files,Purple Visited Hyperlinks,Default,11.0,frustration,satisfaction
SHARE_9333,Files_6926,Files,Configuring Vim: Tips & Steps,Default,21.0,neutral,frustration
SHARE_9353,Files_6942,Files,Get Escaped Rune Golang,Default,5.0,frustration,satisfaction
SHARE_9364,Files_6953,Files,HTMLタグの役割,Default,1.0,neutral,satisfaction
SHARE_9366,Files_6955,Files,Flow Diagram Assistance,Default,10.0,satisfaction,satisfaction
SHARE_9383,Files_6964,Files,Precise Inequality Using Stirling's,Default,3.0,satisfaction,satisfaction
SHARE_9400,Files_6978,Files,Generate Times Array,Default,1.0,neutral,satisfaction
SHARE_9419,Files_6994,Files,NYTimes Parody GPT 4,Default,9.0,satisfaction,satisfaction
SHARE_9424,Files_6999,Files,sit320 module six,Default,12.0,frustration,satisfaction
SHARE_9477,Files_7027,Files,Max Nonzero per Row,Default,6.0,satisfaction,satisfaction
SHARE_9637,Files_7114,Files,Go Scripting with goscript,Default,8.0,neutral,satisfaction
SHARE_9649,Files_7126,Files,Uninstall immer with npm,Default,16.0,frustration,caution
SHARE_9698,Files_7163,Files,"Decir ""no"" respetuosamente",Default,1.0,frustration,frustration
SHARE_9750,Files_7205,Files,sit320 module eight,Default,43.0,neutral,caution
SHARE_9758,Files_7213,Files,Theater Invoice Statement,Default,16.0,neutral,satisfaction
SHARE_9804,Files_7249,Files,Regex Matching and Generation,Default,1.0,frustration,satisfaction
SHARE_9818,Files_7257,Files,UFBAS - WebDev Analysis 2,Default,7.0,satisfaction,satisfaction
SHARE_9819,Files_7257,Files,UFBAS - WebDev Analysis,Default,20.0,satisfaction,satisfaction
SHARE_9855,Files_7280,Files,"Hide ""Recommended for you""",Default,8.0,frustration,satisfaction
SHARE_9876,Files_7300,Files,Format Mongoose Date (JS),Default,4.0,frustration,frustration
SHARE_9888,Files_7312,Files,自动博客流程搭建,Default,1.0,frustration,frustration
SHARE_9925,Files_7349,Files,NodeJS Runtime Manager Spec,Default,7.0,neutral,satisfaction
SHARE_9941,Files_7365,Files,Creating Unity Water Shader,Default,12.0,frustration,caution
SHARE_9942,Files_7365,Files,Create Unity Water Shader,Default,44.0,frustration,caution
SHARE_9943,Files_7365,Files,Identifying & Removing Water Randomness,Default,6.0,neutral,satisfaction
SHARE_9944,Files_7365,Files,Integrating Rim Lighting,Default,3.0,frustration,caution
SHARE_9945,Files_7365,Files,Improving Water Shader,Default,1.0,neutral,satisfaction
SHARE_9946,Files_7365,Files,Water Shader with Comments,Default,15.0,frustration,satisfaction
SHARE_9947,Files_7366,Files,QT5 Git Actions Automation,Default,19.0,neutral,frustration
SHARE_9968,Files_7374,Files,Quadratic Through 3 Points,Default,8.0,frustration,satisfaction
SHARE_9991,Files_7389,Files,Xeno and Robo Integration,Default,13.0,frustration,frustration
SHARE_10006,Files_7404,Files,Judo Techniques Table,Default,7.0,neutral,satisfaction
SHARE_10007,Files_7404,Files,Judo Technique Grouping,Default,5.0,neutral,satisfaction
SHARE_10014,Files_7410,Files,Gap Bridging: VR & IB,Default,1.0,frustration,frustration
SHARE_10015,Files_7410,Files,Time-Space Flexibility & Education,Default,1.0,frustration,frustration
SHARE_10037,Files_7425,Files,Check Documents for Accuracy,Default,4.0,neutral,caution
SHARE_10148,Files_7505,Files,Get CSS Things Done.,Default,7.0,caution,satisfaction
SHARE_10158,Files_7514,Files,"Unknown Term: ""Mailcandler""",Default,2.0,satisfaction,satisfaction
SHARE_10220,Files_7552,Files,Summarizing Chat.,Default,35.0,frustration,satisfaction
SHARE_10285,Files_7605,Files,Prompt Engineering: Strategies & Impact,Default,2.0,neutral,satisfaction
SHARE_10289,Files_7607,Files,Calculate Parameters in Transformer,Default,2.0,frustration,satisfaction
SHARE_10293,Files_7611,Files,Graph Analysis: Code Dependencies,Default,1.0,satisfaction,satisfaction
SHARE_10306,Files_7622,Files,sit320 module seven,Default,19.0,frustration,caution
SHARE_10362,Files_7663,Files,Camera to Canvas,Default,14.0,frustration,caution
SHARE_10363,Files_7663,Files,Dark Portfolio with JSON.,Default,23.0,satisfaction,satisfaction
SHARE_10398,Files_7694,Files,Find & Check *.db Files,Default,4.0,frustration,satisfaction
SHARE_10504,Files_7766,Files,UnityWebRequest请求127.0.0.1处理,Default,1.0,frustration,frustration
SHARE_10529,Files_7784,Files,Querying PDFs for Answers,Default,2.0,satisfaction,satisfaction
SHARE_10581,Files_7828,Files,Emacs Skim Link Error,Default,20.0,frustration,frustration
SHARE_10583,Files_7829,Files,Find Starbucks on I-90,Default,1.0,neutral,satisfaction
SHARE_10589,Files_7835,Files,Creating Custom View Plugin,Default,5.0,frustration,satisfaction
SHARE_10637,Files_7870,Files,GoReleaser Setup with GitHub,Default,11.0,frustration,caution
SHARE_10646,Files_7877,Files,React.js Folder Structure,Default,6.0,frustration,satisfaction
SHARE_10703,Files_7912,Files,Node.js WordPress Interaction,Default,16.0,neutral,caution
SHARE_10865,Files_8001,Files,Anvil Line Estimation,Default,13.0,frustration,caution
SHARE_10874,Files_8010,Files,Uendelig løkke gennemsnitsberegner,Default,10.0,neutral,neutral
SHARE_10900,Files_8028,Files,Python Function: Process Images,Default,2.0,caution,satisfaction
SHARE_10902,Files_8029,Files,Text Classification Rules,Default,5.0,caution,satisfaction
SHARE_10903,Files_8029,Files,Rules for Text Classification,Default,5.0,caution,satisfaction
SHARE_10904,Files_8029,Files,Rules for Text Classification,Default,5.0,caution,satisfaction
SHARE_10905,Files_8029,Files,Rules for Text Classification,Default,6.0,caution,satisfaction
SHARE_10906,Files_8029,Files,Text Extractor Rules,Default,5.0,frustration,satisfaction
SHARE_10908,Files_8029,Files,Diplomacy Classification Rules,Default,5.0,satisfaction,satisfaction
SHARE_10910,Files_8029,Files,Rules for Text Classification,Default,5.0,frustration,satisfaction
SHARE_10932,Files_8046,Files,YouTube API Video Upload,Default,20.0,neutral,satisfaction
SHARE_10966,Files_8075,Files,JSONL Token Count Script,Default,5.0,frustration,caution
SHARE_11013,Files_8113,Files,Quantization Method: LDLQ Approach,Default,3.0,satisfaction,caution
SHARE_11014,Files_8113,Files,"Understanding ""Taylor Series"" in ML",Default,4.0,satisfaction,satisfaction
SHARE_11025,Files_8124,Files,Stock Analysis Tool,Default,3.0,frustration,satisfaction
SHARE_11061,Files_8153,Files,OTP Endpoint Protection,Default,2.0,caution,caution
SHARE_11070,Files_8160,Files,IPW for Attrition Bias,Default,6.0,neutral,satisfaction
SHARE_11100,Files_8182,Files,Data Cleaning and Viz with Code Interpreter,Default,8.0,frustration,satisfaction
SHARE_11165,Files_8240,Files,Setting Up Cucumber Testing,Default,6.0,satisfaction,satisfaction
SHARE_11166,Files_8240,Files,Add Columns & Retrieve Data,Default,22.0,neutral,satisfaction
SHARE_11201,Files_8274,Files,Angular @Injectable Summary,Default,4.0,neutral,satisfaction
SHARE_11202,Files_8275,Files,Find Substring Indexes,Default,12.0,frustration,satisfaction
SHARE_11277,Files_8322,Files,Build Web App: JSON Dataset,Default,5.0,frustration,satisfaction
SHARE_11334,Files_8358,Files,Iterator Magic Function,Default,3.0,neutral,satisfaction
SHARE_11354,Files_8372,Files,위도/경도 미터환산 공식,Default,1.0,neutral,neutral
SHARE_11394,Files_8399,Files,Quotation Approval Redesign,Default,4.0,satisfaction,caution
SHARE_11405,Files_8408,Files,Custom Socket Server Module,Default,8.0,neutral,caution
SHARE_11436,Files_8424,Files,Mr. Ranedeer v2.6,Default,1.0,frustration,satisfaction
SHARE_11541,Files_8505,Files,时事热点评论家,Default,3.0,neutral,neutral
SHARE_11542,Files_8505,Files,多合一游戏大师,Default,13.0,neutral,frustration
SHARE_11559,Files_8512,Files,Snowflake Views and Storage,Default,2.0,frustration,satisfaction
SHARE_11656,Files_8591,Files,Generative Agents Architecture,Default,58.0,satisfaction,satisfaction
SHARE_11661,Files_8596,Files,Designing LangGPT Prompts,Default,6.0,neutral,neutral
SHARE_11664,Files_8598,Files,Mr. Ranedeer v2.6.2,Default,2.0,neutral,neutral
SHARE_11665,Files_8598,Files,PM Assistant Introduction,Default,5.0,neutral,caution
SHARE_11666,Files_8598,Files,PM Assistant Configuration Guide,Default,10.0,neutral,neutral
SHARE_11668,Files_8598,Files,PM Assistant Setup,Default,2.0,frustration,satisfaction
SHARE_11670,Files_8598,Files,Configurations and Solutions,Default,1.0,frustration,satisfaction
SHARE_11672,Files_8598,Files,Solution Generator,Default,2.0,neutral,neutral
SHARE_11675,Files_8598,Files,Config Preferences Updated,Default,7.0,neutral,neutral
SHARE_11676,Files_8598,Files,PM Assistant Configuration Guide,Default,1.0,frustration,satisfaction
SHARE_11678,Files_8598,Files,PM助手功能介绍,Default,2.0,satisfaction,frustration
SHARE_11679,Files_8598,Files,PM Assistant Configuration,Default,8.0,caution,caution
SHARE_11683,Files_8598,Files,PM Assistant: Decision Support,Default,5.0,neutral,neutral
SHARE_11685,Files_8598,Files,Heuristics in Business Process,Default,1.0,caution,satisfaction
SHARE_11686,Files_8598,Files,PM Assistant Configuration Guide,Default,6.0,neutral,frustration
SHARE_11688,Files_8598,Files,Heuristics in Process Redesign,Default,1.0,caution,satisfaction
SHARE_11689,Files_8598,Files,Initiate PM Assistant,Default,4.0,neutral,satisfaction
SHARE_11690,Files_8598,Files,PM Assistant Configuration Guide,Default,6.0,neutral,satisfaction
SHARE_11691,Files_8598,Files,PM Solutions,Default,2.0,caution,satisfaction
SHARE_11692,Files_8598,Files,阅读网页功能-不支持,Default,7.0,neutral,frustration
SHARE_11694,Files_8598,Files,Configurations and Solutions,Default,2.0,neutral,satisfaction
SHARE_11697,Files_8598,Files,Business Process Redesign Heuristics,Default,1.0,caution,satisfaction
SHARE_11699,Files_8598,Files,PM Assistant Configuration Guide,Default,2.0,neutral,frustration
SHARE_11700,Files_8598,Files,PM Assistant Setup,Default,2.0,satisfaction,neutral
SHARE_11703,Files_8598,Files,PM Assistant Configuration Guide,Default,8.0,frustration,satisfaction
SHARE_11705,Files_8598,Files,PM Assistant Configuration Guide,Default,7.0,satisfaction,satisfaction
SHARE_11706,Files_8598,Files,PM Assistant Configuration Guide,Default,1.0,frustration,satisfaction
SHARE_11707,Files_8598,Files,PM Assistant Configuration Guide,Default,3.0,satisfaction,neutral
SHARE_11806,Files_8667,Files,Chemistry Machine Learning Intro,Default,20.0,neutral,satisfaction
SHARE_11809,Files_8670,Files,Create Personalized Learning Prompt,Default,2.0,satisfaction,satisfaction
SHARE_11851,Files_8700,Files,"Apply ""main"" class to visible <section>",Default,8.0,frustration,satisfaction
SHARE_11889,Files_8733,Files,Refactor Deprecated Clipboard Handling,Default,4.0,caution,caution
SHARE_11890,Files_8733,Files,"Format Minutes to ""01:48""",Default,2.0,neutral,satisfaction
SHARE_11892,Files_8733,Files,"Max Results, Multiple of 4",Default,6.0,neutral,satisfaction
SHARE_11909,Files_8742,Files,Linear Algebra Transformations,Default,1.0,satisfaction,satisfaction
SHARE_11910,Files_8742,Files,Linear Algebra Q&A,Default,2.0,frustration,satisfaction
SHARE_11911,Files_8742,Files,Linear Algebra Practice,Default,1.0,satisfaction,satisfaction
SHARE_11915,Files_8746,Files,Event Modeling Architect,Default,1.0,caution,neutral
SHARE_11973,Files_8796,Files,Git Flow vs Trunk Dev,Default,1.0,neutral,satisfaction
SHARE_11996,Files_8814,Files,Plot Year vs. Temperature,Default,7.0,neutral,satisfaction
SHARE_12038,Discussions_8853,Discussions,await import vs plain import,Default,1.0,frustration,satisfaction
SHARE_12042,Discussions_8855,Discussions,Gridworld Agent: Rules & Objects,Default,3.0,satisfaction,satisfaction
SHARE_12044,Discussions_8856,Discussions,Pandora demo: Conway Game in JS,Default,3.0,frustration,satisfaction
SHARE_12047,Discussions_8857,Discussions,禁止ワードの投稿終了,Default,5.0,neutral,frustration
SHARE_12048,Discussions_8858,Discussions,Flappy Bird Familiarity,Default,6.0,frustration,satisfaction
SHARE_12052,Discussions_8861,Discussions,Upgrade venv to Python 3.11,Default,1.0,frustration,satisfaction
SHARE_12054,Discussions_8863,Discussions,Importing Multiple makeStyles: Error,Default,1.0,frustration,caution
SHARE_12057,Discussions_8866,Discussions,Generate Nova Vue Card PNG,Default,7.0,neutral,satisfaction
SHARE_12059,Discussions_8868,Discussions,Gridworld Rules: Understanding Environment,Default,7.0,satisfaction,satisfaction
SHARE_12060,Discussions_8869,Discussions,Chrome Extension Tab IDs,Default,10.0,frustration,satisfaction
SHARE_12066,Discussions_8875,Discussions,GPU Architecture,Default,7.0,frustration,satisfaction
SHARE_12068,Discussions_8877,Discussions,Powerwall Dashboard to Kubernetes,Default,4.0,neutral,satisfaction
SHARE_12070,Discussions_8879,Discussions,Transparent Frag Interaction.,Default,20.0,frustration,frustration
SHARE_12071,Discussions_8880,Discussions,OpenBSD Makefile Sorcery,Default,2.0,satisfaction,satisfaction
SHARE_12072,Discussions_8881,Discussions,Data Issue: Incomplete Values,Default,6.0,satisfaction,satisfaction
SHARE_12074,Discussions_8883,Discussions,Zero Bits,Default,20.0,neutral,satisfaction
SHARE_12075,Discussions_8884,Discussions,Renaming Data Warehousing,Default,3.0,frustration,satisfaction
SHARE_12116,Discussions_8919,Discussions,Migrate Files from Git LFS,Default,1.0,neutral,satisfaction
SHARE_12148,Discussions_8945,Discussions,GPU Architecture,Model: Default,7.0,frustration,satisfaction
SHARE_12166,Discussions_8961,Discussions,New chat,Default,2.0,frustration,satisfaction
SHARE_12230,Discussions_9015,Discussions,Layout Plots in Quarto,Default,2.0,frustration,satisfaction
SHARE_12257,Discussions_9042,Discussions,Vue 3 List Watch,Default,1.0,frustration,caution
SHARE_12308,Commit_9087,Commit,Code Request: Expert Coder,Default,8.0,neutral,satisfaction
SHARE_12312,Commit_9091,Commit,Swedish Political Analysis.,Default,3.0,neutral,satisfaction
SHARE_12313,Commit_9092,Commit,Firefox Extension: PR Fetch,Default,10.0,frustration,caution
SHARE_12315,Commit_9094,Commit,TypeError: NoneType to str,Default,2.0,neutral,neutral
SHARE_12316,Commit_9095,Commit,认识Bard公司,Default,10.0,caution,caution
SHARE_12317,Commit_9096,Commit,Create Jira Task with Node.js,Default,10.0,neutral,neutral
SHARE_12318,Commit_9097,Commit,Optimize rsync retry logic,Default,4.0,frustration,satisfaction
SHARE_12319,Commit_9098,Commit,Optimized GNOME Extension Installer,Default,1.0,frustration,satisfaction
SHARE_12320,Commit_9099,Commit,Reunificador_dashboard,Default,25.0,neutral,satisfaction
SHARE_12321,Commit_9100,Commit,New chat,Default,27.0,frustration,satisfaction
SHARE_12324,Commit_9103,Commit,Fix Missing Prompt Silently.,Default,1.0,caution,neutral
SHARE_12325,Commit_9104,Commit,Fix loadPromptDescriptor-import.,Default,1.0,caution,neutral
SHARE_12326,Commit_9105,Commit,Git Status Display,Default,4.0,frustration,frustration
SHARE_12327,Commit_9106,Commit,Git Status Endpoint Implementation,Default,2.0,caution,neutral
SHARE_12328,Commit_9107,Commit,Code Validation & Refactoring,Default,4.0,frustration,neutral
SHARE_12329,Commit_9108,Commit,Reorder Load Descriptors,Default,2.0,frustration,neutral
SHARE_12330,Commit_9109,Commit,Optimize prompt loading.,Default,1.0,caution,neutral
SHARE_12331,Commit_9110,Commit,Refactor Prompt Defaults,Default,1.0,caution,neutral
SHARE_12332,Commit_9111,Commit,Modify Prompt Defaults,Default,1.0,caution,neutral
SHARE_12333,Commit_9112,Commit,Move Tailwind config .cjs,Default,2.0,neutral,frustration
SHARE_12334,Commit_9113,Commit,New chat,Default,1.0,caution,satisfaction
SHARE_12335,Commit_9114,Commit,Fix JS Import Issue,Default,1.0,caution,neutral
SHARE_12336,Commit_9115,Commit,Refactor Dry-Run API,Default,1.0,caution,neutral
SHARE_12337,Commit_9116,Commit,Move and Rename Component,Default,1.0,caution,neutral
SHARE_12338,Commit_9117,Commit,Modify ExecutionResultDisplay.,Default,1.0,caution,satisfaction
SHARE_12339,Commit_9118,Commit,Fix Terminal Newline Handling,Default,1.0,caution,neutral
SHARE_12340,Commit_9119,Commit,Style Terminal Tailwind Prompt.,Default,1.0,caution,neutral
SHARE_12341,Commit_9120,Commit,Update 'message' to 'output',Default,1.0,caution,neutral
SHARE_12342,Commit_9121,Commit,Create Execution Result Signal,Default,1.0,caution,neutral
SHARE_12343,Commit_9122,Commit,"Rename StartButton, GenerateButton.",Default,1.0,caution,neutral
SHARE_12344,Commit_9123,Commit,Eliminate Notes Input.,Default,1.0,caution,neutral
SHARE_12345,Commit_9124,Commit,Prompt Display in Details,Default,1.0,caution,neutral
SHARE_12346,Commit_9125,Commit,Remove .nojekyll files,Default,1.0,frustration,neutral
SHARE_12347,Commit_9126,Commit,Fix Relative Imports JS,Default,1.0,frustration,neutral
SHARE_12348,Commit_9127,Commit,Setup GitHub Pages Documentation,Default,7.0,frustration,satisfaction
SHARE_12349,Commit_9128,Commit,Bergþór JSON skrá,Default,1.0,neutral,satisfaction
SHARE_12350,Commit_9129,Commit,Reset Git Button.,Default,1.0,frustration,neutral
SHARE_12351,Commit_9130,Commit,Create execute endpoint.,Default,2.0,neutral,frustration
SHARE_12352,Commit_9131,Commit,Refactor JS Files.,Default,3.0,frustration,caution
SHARE_12353,Commit_9132,Commit,Add wrap for pre,Default,2.0,frustration,satisfaction
SHARE_12354,Commit_9133,Commit,Add Horizontal Scrolling,Default,1.0,frustration,neutral
SHARE_12355,Commit_9134,Commit,Limit Component Width,Default,1.0,frustration,neutral
SHARE_12357,Commit_9136,Commit,Fix layout and responsiveness,Default,3.0,frustration,satisfaction
SHARE_12358,Commit_9137,Commit,Fix Prompt Display Issue,Default,1.0,frustration,satisfaction
SHARE_12359,Commit_9138,Commit,Style Markdown with Tailwind,Default,4.0,neutral,satisfaction
SHARE_12360,Commit_9139,Commit,Fix Tailwind CSS Config,Default,5.0,frustration,caution
SHARE_12361,Commit_9140,Commit,Integrate TailwindCSS with PostCSS,Default,1.0,frustration,frustration
SHARE_12362,Commit_9141,Commit,Update attention feature.,Default,2.0,satisfaction,neutral
SHARE_12363,Commit_9142,Commit,Fix Missing Package Error,Default,1.0,frustration,caution
SHARE_12364,Commit_9143,Commit,Create VSCode Extension,Default,3.0,neutral,satisfaction
SHARE_12365,Commit_9144,Commit,Fix createWebSocket URL,Default,1.0,frustration,neutral
SHARE_12366,Commit_9145,Commit,Rename Contributor to Junior,Default,2.0,frustration,neutral
